photos_count,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,professional_management,min_nights,cancellation_policy,cleaning_fee,extra_guest_fee,num_reviews,ttm_revenue,ttm_avg_rate,ttm_blocked_days,ttm_total_days,distance_from_city_center,city_population,luxury_score,basic_count,comfort_count,kitchen_count,safety_count,outdoor_count,family_count,services_count,has_pool,has_hot_tub,has_gym,has_beach_access,has_dedicated_workspace,has_pets_allowed,has_free_parking_on_premises,has_air_conditioning,total_amenities,comfort_to_total_ratio,rarity_score,avg_rating,listing_type_apartment,listing_type_bungalow,listing_type_condo,listing_type_home,listing_type_hospitality,listing_type_loft,listing_type_luxury_unique,listing_type_nature_stay,listing_type_other,listing_type_unique_stay,listing_type_villa,room_type_entire_home,room_type_hotel_room,room_type_private_room,room_type_shared_room,geographic_zone_Africa,geographic_zone_Asia Pacific,geographic_zone_Europe,geographic_zone_Latin America,geographic_zone_Middle East,geographic_zone_Northern America
7.0,0,53.58,10.1005,4.0,2.0,1.0,0.0,1,0,3.0,5,58.0,0.0,2.995732273553991,8.288031567776464,4.29592393562047,45,365,0.7931418603482833,411422,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,9,0.1,0.00032439005626884763,4.95,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
7.0,0,53.5493,9.9609,4.0,2.0,1.0,0.0,0,0,2.0,8,0.0,0.0,4.07753744390572,7.897296472595885,4.483002552013883,0,365,0.6314576592805496,21902,0,4,2,5,0,1,0,1,0,0,0,0,0,0,0,0,24,0.08,0.0011584412978045953,4.6499999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
19.0,0,53.5486,9.9248,2.0,2.0,2.0,1.0,1,0,7.0,5,127.0,0.0,4.02535169073515,7.67693714581808,4.5880240271531205,0,365,0.33249903081230225,35136,0,4,1,5,1,1,0,2,0,0,0,0,1,0,0,0,35,0.03,0.0016530111287890586,4.964285714285714,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
15.0,0,53.5794,9.9552,3.0,1.0,1.0,1.0,1,0,7.0,7,28.0,0.0,2.9444389791664403,7.232010331664759,4.688591794127164,73,365,0.4650175503595506,269118,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0.11,0.0006635383665338241,4.912857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
29.0,0,53.5583,9.9561,6.0,2.0,2.0,1.0,1,0,2.0,8,81.0,0.0,5.153291594497779,9.46187699779161,6.379105070303594,22,365,0.4327285443852255,21902,2,4,2,5,4,4,1,1,0,0,0,0,1,0,0,0,52,0.04,0.004483908945465489,4.7371428571428575,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
24.0,0,53.6493,10.1663,4.0,1.0,3.0,1.0,0,0,5.0,8,58.0,0.0,2.833213344056216,9.100078977718645,5.034351820713572,24,365,0.7787274819337723,20685,0,4,2,3,3,0,0,0,0,0,0,0,0,0,0,0,17,0.11,0.0005868141662486142,4.92,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
33.0,0,53.4116,10.2201,6.0,2.0,6.0,1.0,1,0,2.0,4,69.0,0.0,3.970291913552122,10.239352461914338,5.0369526024136295,0,365,0.926150884422758,10218,2,3,2,5,3,3,1,1,0,0,0,0,0,0,1,0,33,0.06,0.0019141088971337493,4.672857142857142,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
8.0,0,53.5681,9.9624,4.0,2.0,1.0,0.0,1,0,2.0,5,0.0,23.0,6.437751649736401,9.318387276059317,3.914021008090819,0,365,0.5073958972774578,7965,0,4,1,3,2,0,0,1,0,0,0,0,0,0,0,0,25,0.04,0.0009538808175910149,4.808571428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
3.0,1,53.438,10.1946,6.0,1.0,3.0,1.0,1,0,1.0,8,58.0,0.0,2.302585092994046,8.363109176033522,5.14865659199363,0,365,1.1263215770390504,10218,8,4,3,6,3,4,3,2,0,1,0,0,1,1,1,0,69,0.04,0.012909357509644266,4.957142857142856,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
9.0,1,53.438,10.1946,2.0,1.0,1.0,1.0,0,0,1.0,8,40.0,0.0,2.1972245773362196,8.758255243232792,4.94306997460049,0,365,1.1263215770390504,10218,14,4,3,5,2,4,3,2,0,1,0,0,0,0,1,0,63,0.05,0.020135099428346057,4.799999999999999,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
8.0,0,53.5694,9.9591,8.0,3.0,4.0,1.0,1,0,1.0,5,167.0,0.0,5.3471075307174685,10.720642797438853,5.371567828287629,6,365,0.4387882779645832,269118,0,4,2,5,2,1,1,2,0,0,0,0,0,0,0,0,27,0.07,0.0011177197370284768,4.64,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18.0,0,53.6634,10.0772,4.0,2.0,1.0,0.0,1,0,3.0,7,32.0,35.0,4.204692619390966,9.354354132115088,4.197201947661808,19,365,0.520687959536451,24135,2,3,2,6,2,4,0,2,0,0,0,0,1,0,0,0,46,0.04,0.0026553760147107414,4.952857142857143,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.0,1,53.5748,9.944,4.0,2.0,1.0,0.0,1,0,2.0,5,0.0,0.0,4.477336814478207,8.57130251706327,4.3134800921387715,6,365,0.6138081532400455,269118,0,4,2,4,1,2,0,1,0,0,0,0,0,0,1,0,36,0.05,0.003086460305946075,4.955714285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
31.0,0,53.4096,10.2192,5.0,2.0,5.0,1.0,1,0,2.0,7,71.0,0.0,3.295836866004329,9.306468399070404,5.030437921392435,16,365,0.964189601997884,10218,2,3,1,5,3,3,2,1,0,0,0,0,0,0,1,0,31,0.03,0.0018664551199682959,4.5928571428571425,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
25.0,0,53.4103,10.2208,5.0,2.0,5.0,1.0,1,0,2.0,7,70.0,0.0,3.7376696182833684,9.556833658307777,5.224670826379739,48,365,0.9746241637710391,10218,0,3,2,5,2,1,2,2,0,0,0,0,0,0,1,0,32,0.06,0.001979455967687546,4.63,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
10.0,0,53.4117,10.2193,4.0,2.0,4.0,1.0,1,0,2.0,7,71.0,0.0,3.970291913552122,9.097619501912064,4.911183215124596,39,365,0.9064965084607967,10218,0,3,2,4,1,0,1,1,0,0,0,0,0,0,1,0,22,0.09,0.0009004826635281751,4.6899999999999995,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
7.0,0,53.5842,9.9398,5.0,3.0,3.0,1.5,1,0,3.0,5,47.0,0.0,3.58351893845611,10.188666494769791,5.245970886175828,62,365,0.7665938805021708,23472,2,4,2,5,3,2,1,0,0,0,0,0,1,0,0,0,44,0.04,0.005034704738061887,4.728571428571429,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
25.0,1,53.5808,9.9712,2.0,1.0,2.0,1.0,1,0,2.0,4,58.0,0.0,5.41610040220442,10.470986472491525,4.997212273764115,9,365,0.24294904708555548,13435,0,4,2,5,3,3,1,3,0,0,0,0,0,0,1,0,50,0.04,0.0034233119319065286,4.875714285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
16.0,1,53.4556,9.9776,4.0,2.0,1.0,0.0,1,0,3.0,5,0.0,17.0,4.762173934797756,8.608677881538416,4.175924549214524,14,365,0.5256620924194482,169221,2,4,2,5,2,0,0,0,0,0,1,0,0,0,0,0,43,0.05,0.004514721574301338,4.7542857142857144,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4.0,0,53.5693,9.9606,2.0,2.0,1.0,1.0,1,0,1.0,5,105.0,0.0,5.049856007249537,10.29187431910954,4.99991133073328,11,365,0.46755958748601917,269118,0,4,2,5,2,1,1,2,0,0,0,0,0,0,0,0,28,0.07,0.001191722824018036,4.6257142857142854,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7.0,0,53.5579,9.9721,2.0,1.0,2.0,1.0,1,0,5.0,7,34.0,0.0,4.820281565605037,10.282916646093451,4.774068722449905,6,365,0.4345689317125947,21902,3,4,2,5,2,0,0,0,0,1,0,0,0,0,0,0,24,0.08,0.0012812097026351748,4.801428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
17.0,1,53.6598,10.0939,2.0,1.0,2.0,1.0,1,0,4.0,7,93.0,5.0,3.044522437723423,10.213542475839635,4.514150787600923,19,365,0.47557150456546615,24135,0,4,2,6,2,0,0,0,0,0,0,0,0,0,0,0,31,0.06,0.0011816709056718365,4.914285714285714,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.0,0,53.6338,9.9542,4.0,2.0,1.0,0.0,1,0,1.0,4,17.0,29.0,4.897839799950911,9.273221270015384,4.155753190350744,130,365,1.0330176592520675,40906,2,4,2,6,2,3,0,1,0,0,0,0,1,1,1,0,33,0.06,0.0015050550059943926,4.910000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
32.0,1,53.5525,9.9393,2.0,1.0,2.0,1.0,1,0,3.0,5,56.0,0.0,5.655991810819852,10.491968420867723,5.101694025043223,36,365,0.39373751872951634,250192,0,4,2,5,2,0,0,1,0,0,0,0,0,0,0,0,21,0.09,0.0006501817352079495,4.902857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
16.0,1,53.5813,9.9538,6.0,2.0,3.0,1.0,1,0,3.0,7,36.0,0.0,4.406719247264253,10.218225297011335,4.793308128103486,44,365,0.5977942450371827,269118,0,4,3,6,2,2,1,1,0,0,0,0,1,0,0,0,54,0.05,0.004502333581827938,4.915714285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7.0,1,53.438,10.1946,4.0,1.0,2.0,1.0,1,0,1.0,8,40.0,0.0,2.833213344056216,9.18840146445743,4.9344739331306915,0,365,1.1263215770390504,10218,11,4,3,6,3,4,3,2,0,1,0,0,1,1,1,0,70,0.04,0.01859849742980072,4.885714285714286,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
21.0,1,53.4379,10.1947,11.0,3.0,4.0,1.5,1,0,2.0,8,93.0,0.0,0.6931471805599453,10.548153271273168,6.066572019594787,0,365,1.1223237961285517,10218,5,4,3,6,3,3,3,2,0,1,0,0,0,1,1,0,65,0.05,0.010385264378108919,4.859999999999999,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
15.0,1,53.4378,10.1944,6.0,2.0,3.0,1.0,1,0,2.0,8,94.0,0.0,2.5649493574615367,8.582044163735853,5.769570215194204,24,365,1.1202469369675891,10218,14,4,3,5,3,4,3,2,0,1,0,0,1,1,1,0,73,0.04,0.022189253877438433,4.818571428571429,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
11.0,0,53.5557,9.9649,4.0,2.0,1.0,0.0,1,0,1.0,7,11.0,17.0,6.366470447731438,9.763363044441961,4.087655574071304,0,365,0.14522542272746536,21902,2,4,1,5,3,0,0,0,0,0,0,0,0,0,0,0,22,0.04,0.0014622219015701786,4.79,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
8.0,1,53.6329,9.9628,5.0,1.0,3.0,1.0,1,0,2.0,5,0.0,0.0,4.672828834461906,10.519780686235853,4.711330381816482,0,365,1.0580988288879116,40906,0,4,2,6,1,0,0,0,0,0,0,0,0,1,0,0,26,0.07,0.000964751396495552,4.872857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.0,0,53.5648,10.0201,4.0,1.0,2.0,1.0,1,0,1.0,5,52.0,0.0,6.021023349349527,10.12029104810414,4.851248708584797,63,365,0.7848203547719631,11349,0,4,2,3,1,2,1,1,0,0,0,0,0,1,0,0,25,0.08,0.0012357406129078043,4.737142857142857,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
28.0,1,53.5468,9.9623,6.0,1.0,5.0,1.5,1,0,2.0,5,52.0,0.0,6.366470447731438,10.892415175053996,5.152713392689245,0,365,0.7455365945538484,29455,0,4,2,5,1,0,0,1,0,0,0,0,0,0,0,0,20,0.1,0.0007216828233143796,4.83,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
31.0,1,53.5851,9.9825,2.0,1.0,1.0,1.0,1,0,2.0,4,34.0,34.0,5.187385805840755,9.721725839000687,5.10230248262208,168,365,0.375682121734117,23116,0,4,2,5,4,0,0,2,0,0,0,0,1,0,0,0,46,0.04,0.0026201257439554984,4.8914285714285715,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
19.0,0,53.5647,9.9865,4.0,2.0,2.0,1.0,1,0,2.0,7,70.0,0.0,4.454347296253507,7.709756864454165,5.216564864675778,118,365,0.3734787222373839,17114,2,4,1,4,2,4,0,2,0,0,0,0,0,0,0,0,37,0.03,0.002004988946133811,4.927142857142856,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
17.0,1,53.5821,9.9746,2.0,1.0,2.0,1.5,1,0,5.0,5,41.0,27.0,5.5254529391317835,9.506808731708581,4.1728476237100445,123,365,0.2035748518281173,23116,0,4,2,4,4,0,0,2,0,0,0,0,0,0,0,0,23,0.08,0.0007332817131442968,4.845714285714285,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
13.0,0,53.5479,9.9612,4.0,2.0,1.0,0.0,1,0,2.0,5,17.0,0.0,5.5134287461649825,8.831127635012084,4.409155302062135,0,365,0.6940371912955547,29455,0,4,2,6,2,0,0,1,0,0,0,0,0,1,0,0,26,0.07,0.0011001937526557773,4.557142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
18.0,0,53.5483,9.9599,2.0,1.0,1.0,3.0,1,0,2.0,5,17.0,0.0,5.602118820879701,8.741615924228828,4.310799125385514,3,365,0.6458888909200485,29455,0,3,2,2,3,0,0,1,0,0,0,0,0,1,0,0,21,0.09,0.0008953023953896134,4.589999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
13.0,0,53.6026,10.1594,6.0,2.0,3.0,1.5,1,0,2.0,7,111.0,0.0,2.772588722239781,10.210972252284089,5.163642463221435,50,365,0.17773285429260696,92511,2,4,2,6,3,3,1,2,0,0,0,0,0,0,0,0,34,0.06,0.0016531566677270742,4.9142857142857155,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
48.0,1,53.4782,10.1313,4.0,1.0,2.0,1.0,1,0,2.0,4,52.0,0.0,5.093750200806762,10.131140919328166,4.937347498326424,0,365,2.0158040606810936,119665,8,3,3,5,4,4,3,2,0,0,0,0,0,1,1,1,58,0.05,0.006982696552371616,4.887142857142857,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.0,0,53.4966,10.0031,2.0,1.0,1.0,1.0,1,0,2.0,5,52.0,0.0,0.0,8.344505083590521,4.78164132910387,0,365,0.6566089850392495,53064,2,3,3,4,2,1,0,0,0,0,0,0,1,0,0,1,24,0.12,0.0008748349031813566,4.859999999999999,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
20.0,0,53.5528,9.9451,3.0,1.0,2.0,1.0,1,0,9.0,7,35.0,0.0,4.624972813284271,9.490695669041504,4.23410650459726,114,365,0.267171129475022,29455,0,4,2,6,2,0,0,2,0,0,0,0,1,0,0,0,39,0.05,0.003514106893112842,4.621428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
36.0,0,53.5569,9.9576,4.0,2.0,2.0,1.0,1,0,3.0,7,59.0,0.0,4.343805421853684,9.942179279647114,4.963543686562405,53,365,0.35268408602218404,21902,4,4,2,5,1,3,0,1,0,0,0,0,1,0,0,0,45,0.04,0.0028193440405239315,4.951428571428571,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
13.0,0,53.5692,9.9802,4.0,2.0,1.0,0.0,1,0,2.0,5,0.0,0.0,1.9459101490553132,9.184201714366488,4.706823839714591,63,365,0.6287383992870461,17114,0,4,2,6,3,1,0,0,0,0,0,0,1,0,0,0,33,0.06,0.001955335537858317,4.818571428571429,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.0,0,53.4713,9.9469,2.0,1.0,2.0,1.0,1,0,2.0,5,22.0,0.0,4.07753744390572,7.489412083508719,4.247065649239764,0,365,1.1468313324253505,24863,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0.15,0.00035507789876757087,4.831428571428572,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
33.0,1,53.5634,9.8099,3.0,1.0,2.0,1.0,1,0,3.0,5,0.0,0.0,5.638354669333745,9.854874872615435,4.9104465668408235,104,365,0.5659890522844221,13637,0,4,2,6,3,0,2,2,0,0,0,0,0,0,0,0,45,0.04,0.002521512957915681,4.944285714285714,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
50.0,1,53.5666,10.0189,6.0,3.0,3.0,1.5,1,0,1.0,7,65.0,0.0,6.040254711277414,10.581267255964951,5.4608612957333165,36,365,0.8534049788899469,11349,3,4,2,5,4,0,4,1,0,0,0,0,0,1,0,0,55,0.04,0.005092102157602759,4.965714285714285,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
7.0,1,53.5604,9.8314,4.0,2.0,2.0,0.0,1,0,1.0,4,0.0,14.0,6.340359303727752,9.561630845638076,3.7954891891721947,5,365,0.7064810706447191,7114,0,4,2,4,2,0,2,1,0,0,0,0,1,1,1,0,32,0.06,0.0015207422691651796,4.882857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.0,1,53.5716,9.9805,2.0,1.0,1.0,1.5,1,0,2.0,5,34.0,0.0,5.111987788356544,10.67164943690152,4.978112102390695,51,365,0.6843551252868478,17114,2,4,3,4,3,2,0,2,0,0,1,0,1,1,0,0,49,0.06,0.004038084368632653,4.971428571428571,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
35.0,0,53.5605,9.9546,4.0,3.0,4.0,3.0,1,0,3.0,5,139.0,0.0,4.709530201312334,9.2093398716426,5.572534188046247,181,365,0.5497156493755182,21902,2,4,2,2,3,1,0,0,0,0,0,0,1,0,0,0,23,0.08,0.000768642925232832,4.7942857142857145,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
40.0,1,53.5627,9.9235,7.0,4.0,7.0,2.0,1,0,2.0,7,0.0,0.0,5.4510384535657,10.461559291898984,5.737861788309064,219,365,0.7776103856470866,35136,0,4,2,6,3,3,0,1,0,0,0,0,0,0,1,0,44,0.04,0.002170444398612513,4.954285714285715,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18.0,1,53.6671,10.0309,4.0,2.0,3.0,0.0,1,0,2.0,7,52.0,0.0,5.476463551931511,8.269500767180615,4.789988622980633,153,365,0.6620176977464887,46272,2,4,2,6,3,4,3,3,0,0,0,0,1,0,1,0,63,0.03,0.005213346212656187,4.869999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
22.0,0,53.5752,9.962,2.0,2.0,2.0,1.5,1,0,7.0,5,68.0,0.0,3.367295829986474,10.025351140292969,5.133442723357803,0,365,0.3096199373053135,269118,2,4,1,4,1,1,0,1,0,0,1,0,0,0,0,0,23,0.04,0.0009059170082287399,4.97,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
48.0,1,53.5573,10.0311,4.0,2.0,2.0,2.0,1,0,4.0,7,126.0,29.0,4.624972813284271,10.904707495195588,5.249652194566756,0,365,0.30784217789189533,7099,0,4,2,6,3,3,3,0,0,0,0,0,1,1,0,0,50,0.04,0.004700513590225355,4.857142857142857,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18.0,0,53.5352,9.7771,4.0,1.0,1.0,1.0,1,1,3.0,7,0.0,2.0,2.0794415416798357,8.983690681332686,4.922168312773925,69,365,1.4060761425438428,13637,0,3,2,0,3,0,0,0,0,0,0,0,0,0,1,0,17,0.11,0.0011795248497230369,4.8514285714285705,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
21.0,0,53.5339,9.7791,6.0,2.0,3.0,1.0,1,1,3.0,7,149.0,2.0,2.5649493574615367,9.957407394525559,5.274024673978992,54,365,1.415356106813963,13637,3,4,2,5,2,2,0,2,0,0,0,0,0,0,1,0,28,0.07,0.0013498383525372007,4.582857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18.0,0,53.5355,9.7776,2.0,1.0,1.0,1.0,1,1,3.0,7,74.0,2.0,2.70805020110221,7.846198815497425,4.704110133842995,112,365,1.3945788963661234,13637,0,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,24,0.08,0.0010251924730150942,4.87,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
19.0,0,53.5357,9.7771,2.0,1.0,1.0,1.0,1,1,3.0,7,152.0,2.0,1.3862943611198906,8.693831965074693,4.855150391255861,92,365,1.3953493196901703,13637,0,3,2,3,0,1,0,0,0,0,0,0,0,0,1,0,14,0.13,0.0005217339188159008,5.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.0,0,53.5547,9.9895,6.0,2.0,3.0,1.0,1,0,1.0,5,163.0,0.0,5.575949103146316,11.150764069371197,5.474369310328396,30,365,0.3363651950771915,12689,2,4,2,5,2,0,0,1,0,0,0,0,0,0,0,0,35,0.06,0.001583801608674635,4.865714285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
20.0,0,53.5677,9.9864,6.0,4.0,5.0,2.0,1,0,6.0,5,70.0,0.0,3.5553480614894135,11.120045826546562,5.65669086712235,86,365,0.36030168151540753,17114,2,4,2,6,2,3,0,1,0,0,0,0,1,1,0,0,32,0.06,0.0019837783886278364,4.8999999999999995,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
43.0,0,53.5521,9.9606,4.0,5.0,8.0,0.0,1,0,3.0,5,11.0,0.0,6.163314804034641,9.054388070202297,3.835141961092188,35,365,0.4633116598843728,21902,0,4,1,4,1,0,0,1,0,0,0,0,0,0,0,0,25,0.04,0.0009690439861136246,4.542857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
20.0,0,53.5474,9.9612,4.0,2.0,1.0,0.0,1,0,2.0,5,17.0,0.0,5.455321115357702,7.59488438721652,4.599152113662528,0,365,0.7017498271964453,29455,0,4,2,4,1,0,0,1,0,0,0,0,0,1,0,0,20,0.1,0.0007152602754489546,4.647142857142858,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.0,0,53.6156,9.9993,3.0,1.0,2.0,1.0,1,0,1.0,5,34.0,0.0,1.6094379124341003,9.116249448576587,5.481888142742423,17,365,0.7184645722384118,15227,4,4,3,6,4,0,1,2,0,0,1,0,0,1,0,1,46,0.06,0.0034969248881296915,4.835714285714286,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
8.0,0,53.6153,9.999,2.0,1.0,1.0,1.0,1,0,1.0,4,0.0,17.0,1.9459101490553132,9.25339986143663,5.238567362142263,127,365,0.7189391690111632,15227,4,4,2,5,4,1,1,2,0,0,1,0,1,1,0,0,44,0.04,0.0032318673636376164,4.795714285714285,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
6.0,1,53.5869,9.9865,4.0,2.0,1.0,0.0,1,0,2.0,5,11.0,0.0,5.099866427824199,10.173705511236266,4.430816798843313,0,365,0.2764978203630493,315514,2,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,24,0.04,0.0010275131094143544,4.890000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
25.0,0,53.5599,9.9594,2.0,1.0,2.0,1.0,1,0,1.0,4,0.0,0.0,5.726847747587197,9.608377964255551,4.991792206294776,0,365,0.3667615765011292,21902,2,3,2,0,3,0,0,1,0,0,0,0,0,1,0,0,21,0.09,0.0010664646644264538,4.817142857142857,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
13.0,1,53.5676,9.9603,4.0,1.0,2.0,0.0,1,0,1.0,4,0.0,0.0,5.278114659230517,9.15302900526307,3.9396381724611196,0,365,0.5130559055871488,7965,0,4,1,5,3,1,0,1,0,0,0,0,1,0,0,0,32,0.03,0.0014188978348858695,4.784285714285715,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
31.0,0,53.5594,9.9603,2.0,1.0,1.0,1.0,1,0,1.0,5,64.0,34.0,5.480638923341991,10.062625773874425,4.869839484130799,89,365,0.3088520330123819,21902,0,4,4,5,2,1,3,3,0,0,0,0,0,1,0,1,50,0.08,0.004267129649986182,4.885714285714285,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
14.0,0,53.6306,10.0514,4.0,3.0,2.0,0.0,1,0,2.0,5,52.0,46.0,3.2188758248682006,9.292565312231853,4.197201947661808,14,365,0.8812416377392328,14942,0,4,1,4,2,3,1,2,0,0,0,0,1,0,1,0,45,0.02,0.003981661730115638,4.815714285714286,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
12.0,1,53.5841,9.9253,2.0,1.0,1.0,1.0,1,0,2.0,5,17.0,0.0,5.961005339623274,9.921130987708723,4.3067641501733345,0,365,0.6565948101400714,23472,0,2,2,3,4,3,0,1,0,0,0,0,0,0,0,0,27,0.07,0.0012789301776828879,4.965714285714285,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
32.0,1,53.5936,9.9843,4.0,2.0,1.0,1.0,1,0,3.0,5,87.0,0.0,5.438079308923196,9.952848982073853,5.1298987149230735,24,365,0.22388434652496075,24806,0,4,1,4,3,2,1,2,0,0,0,0,0,0,0,0,35,0.03,0.0027307465304951062,4.915714285714286,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
25.0,1,53.5674,9.9954,2.0,1.0,2.0,1.0,1,0,2.0,7,58.0,29.0,4.836281906951478,10.713572967563955,4.853591544486569,11,365,0.18842797685871426,17114,2,4,2,5,2,2,1,1,0,0,0,0,1,0,0,0,46,0.04,0.0026683482290612752,4.9628571428571435,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
37.0,1,50.0465,19.9411,6.0,2.0,3.0,1.5,0,0,3.0,7,0.0,0.0,5.950642552587727,10.3988847681449,4.896346147694128,61,365,0.9899921810474374,804237,0,4,3,6,4,3,2,1,0,0,0,0,0,1,0,1,48,0.06,0.003381726169108516,4.832857142857143,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
